-5.604825019836425781e-01 7.363351583480834961e-01
1.263935491442680359e-02 1.469645380973815918e+00
-1.235259652137756348e+00 -1.756283640861511230e-02
1.281255483627319336e+00 -5.016486644744873047e-01
1.290608197450637817e-01 -8.931423425674438477e-01
5.738595724105834961e-01 -4.897860288619995117e-01
1.092503741383552551e-01 -4.044157862663269043e-01
1.022583246231079102e-01 2.396363615989685059e-01
-3.037563562393188477e-01 8.399743437767028809e-01
8.891005516052246094e-01 -1.051253080368041992e+00
-9.678163528442382812e-01 -1.703419685363769531e-01
3.638425767421722412e-01 -1.579793989658355713e-01
5.368182659149169922e-01 9.102215170860290527e-01
-1.320536881685256958e-01 -1.199124217033386230e+00
-1.071754455566406250e+00 8.800766617059707642e-02
-9.417542815208435059e-01 1.442863885313272476e-02
4.661271348595619202e-03 -6.580398678779602051e-01
-8.840177953243255615e-02 -3.082673847675323486e-01
4.544353485107421875e-01 5.397229790687561035e-01
7.656167745590209961e-01 -3.970727324485778809e-01
1.047650694847106934e+00 -8.438907265663146973e-01
-1.295587271451950073e-01 -1.095969043672084808e-02
9.035174250602722168e-01 -7.783383727073669434e-01
1.081790089607238770e+00 -2.708405256271362305e-01
8.314584493637084961e-01 -4.677117243409156799e-02
9.777730703353881836e-01 1.397220253944396973e+00
-1.283255070447921753e-01 -4.486516714096069336e-01
1.471587568521499634e-01 -7.857971638441085815e-02
-2.245221138000488281e-01 7.672457695007324219e-01
8.664563894271850586e-01 -2.364323735237121582e-01
-3.966053426265716553e-01 -1.749400794506072998e-01
1.145664572715759277e+00 1.436927006579935551e-03
5.317269563674926758e-01 1.468956947326660156e+00
3.346359431743621826e-01 -7.181205153465270996e-01
8.636229634284973145e-01 6.977801918983459473e-01
-5.852195024490356445e-01 5.632575154304504395e-01
2.069031298160552979e-01 -1.200895905494689941e+00
7.579848915338516235e-02 4.569201916456222534e-02
2.119229435920715332e-01 2.266086637973785400e-01
-7.279238700866699219e-01 1.087288618087768555e+00
-3.194915950298309326e-01 -1.460757255554199219e+00
3.082041740417480469e-01 1.207553148269653320e-01
-1.088718324899673462e-01 -1.325204491615295410e+00
-4.789589643478393555e-01 1.602049022912979126e-01
1.759617626667022705e-01 3.758925199508666992e-01
1.395601272583007812e+00 6.558751463890075684e-01
1.085038900375366211e+00 1.451423764228820801e-01
-2.912464924156665802e-02 8.238807320594787598e-02
5.652520060539245605e-01 -7.921372056007385254e-01
1.406678557395935059e-01 -1.068228602409362793e+00
-1.055834650993347168e+00 1.041833639144897461e+00
-4.530994892120361328e-01 2.807720191776752472e-02
1.159047186374664307e-01 1.722438812255859375e+00
-2.055236399173736572e-01 2.277390360832214355e-01
-6.480182409286499023e-01 -3.803022503852844238e-01
5.467846058309078217e-03 8.925674557685852051e-01
-2.574591338634490967e-01 1.141105413436889648e+00
1.275339484214782715e+00 -2.447028458118438721e-01
-6.999180316925048828e-01 8.779762983322143555e-01
-1.206847786903381348e+00 -1.500208973884582520e-01
1.308800697326660156e+00 2.116099894046783447e-01
-1.725460439920425415e-01 1.051925063133239746e+00
-4.648348093032836914e-01 -1.227251887321472168e+00
-1.999564915895462036e-01 -1.073004722595214844e+00
5.268709063529968262e-01 2.053577154874801636e-01
6.557275056838989258e-01 -1.320599205791950226e-02
-8.421252369880676270e-01 -3.677834272384643555e-01
-1.701281815767288208e-01 -5.487684607505798340e-01
6.452603340148925781e-01 -1.326930165290832520e+00
-8.759562969207763672e-01 -9.584294557571411133e-01
-2.467363476753234863e-01 6.221809387207031250e-01
4.508835971355438232e-01 -3.190483748912811279e-01
-5.938175320625305176e-01 -1.107227325439453125e+00
5.824102759361267090e-01 9.465504437685012817e-02
2.643681168556213379e-01 5.398297309875488281e-01
-6.330143660306930542e-02 -5.286970138549804688e-01
-7.997852563858032227e-01 -3.077597916126251221e-02
7.691465020179748535e-01 -9.464802742004394531e-01
-3.727326989173889160e-01 -1.753775238990783691e+00
1.108851730823516846e-01 3.670633137226104736e-01
-7.651266455650329590e-01 1.312052726745605469e+00
3.941387832164764404e-01 -8.774125576019287109e-01
-1.255923986434936523e+00 -3.379854559898376465e-01
2.002220600843429565e-01 1.094130873680114746e+00
4.661833047866821289e-01 -8.760335445404052734e-01
-1.320053815841674805e+00 8.003928065299987793e-01
2.772790789604187012e-01 -3.947616219520568848e-01
9.549297094345092773e-01 -3.917874991893768311e-01
-6.616317480802536011e-02 -5.899779796600341797e-01
3.821362257003784180e-01 9.375277757644653320e-01
-7.085303068161010742e-01 -2.513873279094696045e-01
-4.801761806011199951e-01 -1.032504200935363770e+00
-7.811284065246582031e-01 5.938430428504943848e-01
6.945608854293823242e-01 4.445496499538421631e-01
1.122357249259948730e+00 -1.323708534240722656e+00
2.987946569919586182e-01 -8.496026396751403809e-01
-2.768398523330688477e-01 -5.794058442115783691e-01
-6.060061454772949219e-01 1.346599578857421875e+00
4.296136796474456787e-01 7.953871488571166992e-01
-8.349752426147460938e-01 9.940968155860900879e-01
-7.268583178520202637e-01 1.925651133060455322e-01
-1.998669058084487915e-01 -7.665803432464599609e-01
-6.247692927718162537e-02 4.080586135387420654e-01
7.751320600509643555e-01 5.832540988922119141e-01
-2.139498945325613022e-03 1.736223548650741577e-01
-7.176948189735412598e-01 3.278627991676330566e-02
-5.547018051147460938e-01 6.148340702056884766e-01
-1.453337669372558594e-01 -3.142516314983367920e-01
8.499585986137390137e-01 -1.250602841377258301e+00
-1.137805581092834473e-01 6.974969506263732910e-01
-2.736066877841949463e-01 -4.243976771831512451e-01
-4.489859342575073242e-01 8.144614696502685547e-01
1.105609416961669922e+00 1.244658470153808594e+00
4.453840851783752441e-01 -1.384741187095642090e+00
8.135946393013000488e-01 -5.833611488342285156e-01
-3.297461271286010742e-01 -2.141570001840591431e-01
5.752027779817581177e-02 -1.220335721969604492e+00
-5.979896187782287598e-01 1.642244338989257812e+00
-7.857482433319091797e-01 -1.393274664878845215e-01
6.855190992355346680e-01 -5.155618786811828613e-01
-1.524460315704345703e-01 -1.651898860931396484e+00
5.309231877326965332e-01 -3.692211508750915527e-01
8.017981052398681641e-01 -2.261118590831756592e-01
-7.360341548919677734e-01 -1.022987723350524902e+00
3.073627315461635590e-02 -7.768275588750839233e-02
-3.684085607528686523e-01 1.519342958927154541e-01
1.941694468259811401e-01 4.547185450792312622e-02
1.082080841064453125e+00 7.754568457603454590e-01
7.158262133598327637e-01 -1.119624495506286621e+00
-4.467924535274505615e-01 -6.301945447921752930e-01
2.789673507213592529e-01 3.178338110446929932e-01
5.116113275289535522e-02 1.401485204696655273e-01
-2.015226185321807861e-01 1.324354857206344604e-01
5.236057937145233154e-02 -5.687532424926757812e-01
-5.890077352523803711e-01 1.138943910598754883e+00
-5.517872571945190430e-01 6.496272236108779907e-02
1.755610853433609009e-02 -1.453685462474822998e-01
-8.512546420097351074e-01 4.844332039356231689e-01
-7.466658949851989746e-01 -8.532257676124572754e-01
-1.350658059120178223e+00 1.060633778572082520e+00
5.695058107376098633e-01 -6.665593385696411133e-01
8.106588125228881836e-01 1.172679662704467773e+00
8.570643067359924316e-01 2.894202619791030884e-02
-3.172564804553985596e-01 1.406040310859680176e+00
1.257094293832778931e-01 -2.514275312423706055e-01
-1.052428841590881348e+00 -3.610616624355316162e-01
3.238466084003448486e-01 -6.132487580180168152e-02
-7.067777514457702637e-01 7.160828709602355957e-01
-9.285894036293029785e-01 8.986480236053466797e-01
1.209713101387023926e+00 -1.748525798320770264e-01
6.351251602172851562e-01 5.565893054008483887e-01
-5.965062975883483887e-01 -1.682057045400142670e-02
-1.311918139457702637e+00 5.963906645774841309e-01
7.482037544250488281e-01 -7.057738900184631348e-01
-1.314482688903808594e+00 2.530514001846313477e-01
-1.367044746875762939e-01 1.301152706146240234e-01
5.143056511878967285e-01 1.072427272796630859e+00
1.428359985351562500e+00 3.712490797042846680e-01
3.288305699825286865e-01 1.609262943267822266e+00
-8.870982527732849121e-01 -1.450345873832702637e+00
3.311500549316406250e-01 1.290734529495239258e+00
4.724807739257812500e-01 1.341766566038131714e-01
-2.027483470737934113e-02 -3.684703707695007324e-01
-9.691630601882934570e-01 -1.173107981681823730e+00
-9.591106176376342773e-01 -4.088680148124694824e-01
-5.308099985122680664e-01 -5.473925545811653137e-02
8.196965605020523071e-02 4.379353821277618408e-01
7.951934337615966797e-01 -1.373255401849746704e-01
1.478984355926513672e-01 -5.740045309066772461e-01
-8.257769346237182617e-01 -2.306622415781021118e-01
-3.320150673389434814e-01 -5.890146493911743164e-01
-1.222984075546264648e+00 1.259419322013854980e+00
-3.944342732429504395e-01 -3.181011080741882324e-01
1.279646039009094238e+00 8.645138740539550781e-01
-9.923563003540039062e-01 1.467611074447631836e+00
-8.748003840446472168e-01 -7.609970867633819580e-02
-9.132933020591735840e-01 6.446627378463745117e-01
5.165027379989624023e-01 -1.200737714767456055e+00
-5.739133954048156738e-01 1.906023323535919189e-01
-1.664849877357482910e+00 -1.813800185918807983e-01
7.277610898017883301e-01 -4.303457960486412048e-02
1.011073812842369080e-01 1.098312735557556152e+00
-5.648405104875564575e-02 9.489814750850200653e-03
-9.615721702575683594e-01 -6.853714585304260254e-01
3.538624346256256104e-01 3.298411965370178223e-01
8.250062465667724609e-01 -3.489111661911010742e-01
8.397992253303527832e-01 -1.506872892379760742e+00
-6.073331087827682495e-02 1.259511113166809082e+00
-4.214935600757598877e-01 -4.230439953971654177e-04
-1.287639021873474121e+00 -9.176757335662841797e-01
-3.342502713203430176e-01 -1.070366621017456055e+00
-1.675018668174743652e-01 1.259244680404663086e+00
4.452208280563354492e-01 2.935899198055267334e-01
-7.948706746101379395e-01 1.725226789712905884e-01
9.416893720626831055e-01 4.844764173030853271e-01
-1.439684391021728516e+00 1.614656746387481689e-01
8.037258982658386230e-01 2.583827674388885498e-01
-7.365546822547912598e-01 -1.686570167541503906e+00
-1.415977120399475098e+00 -2.287482023239135742e-01
-8.699746727943420410e-01 -7.788031697273254395e-01
2.708233296871185303e-01 9.185461401939392090e-01
8.270084261894226074e-01 1.405660361051559448e-01
3.723935186862945557e-01 4.446035027503967285e-01
1.196101546287536621e+00 6.576586365699768066e-01
-7.569879889488220215e-01 3.600887954235076904e-01
-6.334521174430847168e-01 -1.319953441619873047e+00
9.422325342893600464e-02 6.352816224098205566e-01
3.549049794673919678e-01 6.891596913337707520e-01
2.080461531877517700e-01 -7.344327569007873535e-01
-1.355427354574203491e-01 1.503342032432556152e+00
-1.503500938415527344e-01 3.390078842639923096e-01
-7.702006697654724121e-01 -4.519496262073516846e-01
2.437875419855117798e-01 -1.214117631316184998e-01
-3.043738305568695068e-01 -3.105171024799346924e-01
1.595006942749023438e+00 -6.026831269264221191e-01
-2.308298498392105103e-01 6.387263536453247070e-02
4.405173659324645996e-01 1.155701756477355957e+00
9.711848497390747070e-01 2.293764799833297729e-01
-1.214813470840454102e+00 -1.191402792930603027e+00
-3.657886683940887451e-01 -1.262961626052856445e-01
3.591262996196746826e-01 6.526635587215423584e-02
9.714362621307373047e-01 -5.262300372123718262e-01
-1.349083185195922852e+00 -5.337303876876831055e-01
-3.613291084766387939e-01 4.366146624088287354e-01
2.202176749706268311e-01 -9.160165488719940186e-02
-3.325506448745727539e-01 -7.309888005256652832e-01
-2.148083597421646118e-02 6.420833468437194824e-01
-4.162330552935600281e-02 9.188623726367950439e-02
5.742424353957176208e-02 -4.761051535606384277e-01
-7.684993743896484375e-01 -1.195690870285034180e+00
-2.500641644001007080e-01 1.865857839584350586e-01
-5.946508646011352539e-01 9.982904791831970215e-01
1.555195450782775879e+00 9.150235652923583984e-01
1.570129841566085815e-01 -1.316769570112228394e-01
1.352970123291015625e+00 -3.955569118261337280e-02
-6.573518514633178711e-01 3.749048411846160889e-01
1.445949077606201172e+00 -1.756307482719421387e-01
5.925120413303375244e-02 -2.777435779571533203e-01
1.093077182769775391e+00 4.722759127616882324e-01
-4.981134831905364990e-01 5.082863569259643555e-01
3.451250791549682617e-01 2.202374041080474854e-01
4.413516819477081299e-01 -6.773194670677185059e-01
8.499743938446044922e-01 4.618707001209259033e-01
1.890643388032913208e-01 1.219357252120971680e+00
9.193906784057617188e-01 3.641830682754516602e-01
-3.713195919990539551e-01 1.724838972091674805e+00
-6.376049481332302094e-03 -3.289682865142822266e-01
-2.747687324881553650e-02 -2.411708533763885498e-01
6.370294690132141113e-01 -6.435718536376953125e-01
3.805080801248550415e-02 7.360178828239440918e-01
-4.021361237391829491e-04 -1.190868496894836426e+00
2.867588698863983154e-01 2.686469256877899170e-01
1.099640369415283203e+00 9.776827692985534668e-01
-2.892361283302307129e-01 -1.245447397232055664e+00
-2.390374094247817993e-01 -5.569003149867057800e-02
4.655153453350067139e-01 4.043314754962921143e-01
-3.335199058055877686e-01 5.886793732643127441e-01
4.167124629020690918e-01 -1.059652045369148254e-01
-4.967539906501770020e-01 -1.501001596450805664e+00
-5.000513792037963867e-01 -2.286119461059570312e-01
